"Word Sense Disambiguation",1000,1000,0,"Custom Noun","Word Sense Disambiguation"
"Academic Paper",1000,1000,0,"Custom Noun","Academic Paper"
"Scientific Paper",1000,1000,0,"Custom Noun","Scientific Paper"
"Alignment",1000,1000,0,"Custom Noun","Alignment"
"Attention",1000,1000,0,"Custom Noun","Attention"
"BERTScore",1000,1000,0,"Custom Noun","BERTScore"
"BLEU",1000,1000,0,"Custom Noun","BLEU"
"Bilingual",1000,1000,0,"Custom Noun","Bilingual"
"CCG",1000,1000,0,"Custom Noun","CCG"
"Caption",1000,1000,0,"Custom Noun","Caption"
"Chain-of-thought",1000,1000,0,"Custom Noun","Chain-of-thought"
"CoT",1000,1000,0,"Custom Noun","CoT"
"Character",1000,1000,0,"Custom Noun","Character"
"Chinese",1000,1000,0,"Custom Noun","Chinese"
"Combinatory Categorical Grammar",1000,1000,0,"Custom Noun","Combinatory Categorical Grammar"
"Common Sense",1000,1000,0,"Custom Noun","Common Sense"
"Context",1000,1000,0,"Custom Noun","Context"
"Contextual Embedding",1000,1000,0,"Custom Noun","Contextual Embedding"
"Conversation",1000,1000,0,"Custom Noun","Conversation"
"Corpora",1000,1000,0,"Custom Noun","Corpora"
"Corpus",1000,1000,0,"Custom Noun","Corpus"
"Cross-Lingual",1000,1000,0,"Custom Noun","Cross-Lingual"
"Danish",1000,1000,0,"Custom Noun","Danish"
"Dependency Parsing",1000,1000,0,"Custom Noun","Dependency Parsing"
"Dialect",1000,1000,0,"Custom Noun","Dialect"
"Dialogue",1000,1000,0,"Custom Noun","Dialogue"
"Discourse",1000,1000,0,"Custom Noun","Discourse"
"Document",1000,1000,0,"Custom Noun","Document"
"Document Embedding",1000,1000,0,"Custom Noun","Document Embedding"
"Domain Adaptation",1000,1000,0,"Custom Noun","Domain Adaptation"
"Dwonstream Application",1000,1000,0,"Custom Noun","Dwonstream Application"
"Dwonstream Task",1000,1000,0,"Custom Noun","Dwonstream Task"
"Embedding Space",1000,1000,0,"Custom Noun","Embedding Space"
"Emotion",1000,1000,0,"Custom Noun","Emotion"
"English",1000,1000,0,"Custom Noun","English"
"Explicit",1000,1000,0,"Custom Noun","Explicit"
"Factual Consistency",1000,1000,0,"Custom Noun","Factual Consistency"
"Fake News",1000,1000,0,"Custom Noun","Fake News"
"Farsi",1000,1000,0,"Custom Noun","Farsi"
"French",1000,1000,0,"Custom Noun","French"
"GLUE",1000,1000,0,"Custom Noun","GLUE"
"German",1000,1000,0,"Custom Noun","German"
"Grammar",1000,1000,0,"Custom Noun","Grammar"
"Grammatical",1000,1000,0,"Custom Noun","Grammatical"
"Hallucinate",1000,1000,0,"Custom Noun","Hallucinate"
"Hallucination",1000,1000,0,"Custom Noun","Hallucination"
"Hallucination Detection",1000,1000,0,"Custom Noun","Hallucination Detection"
"Hallucination Recognition",1000,1000,0,"Custom Noun","Hallucination Recognition"
"Implicit",1000,1000,0,"Custom Noun","Implicit"
"ICL",1000,1000,0,"Custom Noun","ICL"
"In-context",1000,1000,0,"Custom Noun","In-context"
"In-context Learner",1000,1000,0,"Custom Noun","In-context Learner"
"In-context Learning",1000,1000,0,"Custom Noun","In-context Learning"
"Indian",1000,1000,0,"Custom Noun","Indian"
"Italian",1000,1000,0,"Custom Noun","Italian"
"Japanese",1000,1000,0,"Custom Noun","Japanese"
"Key Phrase",1000,1000,0,"Custom Noun","Key Phrase"
"Key Point",1000,1000,0,"Custom Noun","Key Point"
"Knowledge",1000,1000,0,"Custom Noun","Knowledge"
"KB",1000,1000,0,"Custom Noun","KB"
"Knowledge Base",1000,1000,0,"Custom Noun","Knowledge Base"
"Knowledge Base Question Answering",1000,1000,0,"Custom Noun","Knowledge Base Question Answering"
"KBQA",1000,1000,0,"Custom Noun","KBQA"
"Knowledge Based Question Answering",1000,1000,0,"Custom Noun","Knowledge Based Question Answering"
"Knowledge Graph",1000,1000,0,"Custom Noun","Knowledge Graph"
"Language",1000,1000,0,"Custom Noun","Language"
"LM",1000,1000,0,"Custom Noun","LM"
"Language Model",1000,1000,0,"Custom Noun","Language Model"
"LLM",1000,1000,0,"Custom Noun","LLM"
"Large Language Model",1000,1000,0,"Custom Noun","Large Language Model"
"Latin",1000,1000,0,"Custom Noun","Latin"
"Lexic",1000,1000,0,"Custom Noun","Lexic"
"Long Context",1000,1000,0,"Custom Noun","Long Context"
"Long Document",1000,1000,0,"Custom Noun","Long Document"
"Long Sentence",1000,1000,0,"Custom Noun","Long Sentence"
"Long Text",1000,1000,0,"Custom Noun","Long Text"
"Lyric",1000,1000,0,"Custom Noun","Lyric"
"MLM",1000,1000,0,"Custom Noun","MLM"
"Masked Language Model",1000,1000,0,"Custom Noun","Masked Language Model"
"Metaphor",1000,1000,0,"Custom Noun","Metaphor"
"Monolingual",1000,1000,0,"Custom Noun","Monolingual"
"Moral",1000,1000,0,"Custom Noun","Moral"
"Moral Bias",1000,1000,0,"Custom Noun","Moral Bias"
"Multi-party Dialogue",1000,1000,0,"Custom Noun","Multi-party Dialogue"
"Multilingual",1000,1000,0,"Custom Noun","Multilingual"
"NER",1000,1000,0,"Custom Noun","NER"
"Named Entity Recognition",1000,1000,0,"Custom Noun","Named Entity Recognition"
"Narrative",1000,1000,0,"Custom Noun","Narrative"
"Natural Language Explanation",1000,1000,0,"Custom Noun","Natural Language Explanation"
"NLP",1000,1000,0,"Custom Noun","NLP"
"Natural Language Processing",1000,1000,0,"Custom Noun","Natural Language Processing"
"Natural Language Understanding",1000,1000,0,"Custom Noun","Natural Language Understanding"
"Open-Domain Dialogue",1000,1000,0,"Custom Noun","Open-Domain Dialogue"
"OOV",1000,1000,0,"Custom Noun","OOV"
"Out-of-vocabulary",1000,1000,0,"Custom Noun","Out-of-vocabulary"
"POS Tagging",1000,1000,0,"Custom Noun","POS Tagging"
"Part-of-Speech Tagging",1000,1000,0,"Custom Noun","Part-of-Speech Tagging"
"Paragraph",1000,1000,0,"Custom Noun","Paragraph"
"Passage",1000,1000,0,"Custom Noun","Passage"
"Perplexity",1000,1000,0,"Custom Noun","Perplexity"
"Phrase",1000,1000,0,"Custom Noun","Phrase"
"Polysemous",1000,1000,0,"Custom Noun","Polysemous"
"Positional Enconding",1000,1000,0,"Custom Noun","Positional Enconding"
"Pre-trained Autoregression",1000,1000,0,"Custom Noun","Pre-trained Autoregression"
"Pre-trained Autoregressive Language Model",1000,1000,0,"Custom Noun","Pre-trained Autoregressive Language Model"
"PLM",1000,1000,0,"Custom Noun","PLM"
"Pre-trained Language Model",1000,1000,0,"Custom Noun","Pre-trained Language Model"
"Prompt",1000,1000,0,"Custom Noun","Prompt"
"Prompt Learning",1000,1000,0,"Custom Noun","Prompt Learning"
"Query",1000,1000,0,"Custom Noun","Query"
"Representation",1000,1000,0,"Custom Noun","Representation"
"Retrieval Augmentation",1000,1000,0,"Custom Noun","Retrieval Augmentation"
"Review",1000,1000,0,"Custom Noun","Review"
"Romance",1000,1000,0,"Custom Noun","Romance"
"Rouge",1000,1000,0,"Custom Noun","Rouge"
"Rouge-L",1000,1000,0,"Custom Noun","Rouge-L"
"Scaling Law",1000,1000,0,"Custom Noun","Scaling Law"
"Scientific Text",1000,1000,0,"Custom Noun","Scientific Text"
"Selective Prediction",1000,1000,0,"Custom Noun","Selective Prediction"
"Self-Attention",1000,1000,0,"Custom Noun","Self-Attention"
"Semantic",1000,1000,0,"Custom Noun","Semantic"
"Sentence",1000,1000,0,"Custom Noun","Sentence"
"Simile",1000,1000,0,"Custom Noun","Simile"
"Social Media",1000,1000,0,"Custom Noun","Social Media"
"Speech",1000,1000,0,"Custom Noun","Speech"
"Stop Words",1000,1000,0,"Custom Noun","Stop Words"
"Sub-word",1000,1000,0,"Custom Noun","Sub-word"
"Summarization",1000,1000,0,"Custom Noun","Summarization"
"Summarize",1000,1000,0,"Custom Noun","Summarize"
"SuperGLUE",1000,1000,0,"Custom Noun","SuperGLUE"
"Survey",1000,1000,0,"Custom Noun","Survey"
"Syntax",1000,1000,0,"Custom Noun","Syntax"
"Synthetic Language",1000,1000,0,"Custom Noun","Synthetic Language"
"TF-IDF",1000,1000,0,"Custom Noun","TF-IDF"
"Taxonomy",1000,1000,0,"Custom Noun","Taxonomy"
"TKG",1000,1000,0,"Custom Noun","TKG"
"Temporal Knowledge Graph",1000,1000,0,"Custom Noun","Temporal Knowledge Graph"
"Text",1000,1000,0,"Custom Noun","Text"
"Text Embedding",1000,1000,0,"Custom Noun","Text Embedding"
"Text Understanding",1000,1000,0,"Custom Noun","Text Understanding"
"Textual",1000,1000,0,"Custom Noun","Textual"
"Textual Reinforcement Learning",1000,1000,0,"Custom Noun","Textual Reinforcement Learning"
"Token",1000,1000,0,"Custom Noun","Token"
"Topic Modeling",1000,1000,0,"Custom Noun","Topic Modeling"
"Transcript",1000,1000,0,"Custom Noun","Transcript"
"Transcription",1000,1000,0,"Custom Noun","Transcription"
"Translation",1000,1000,0,"Custom Noun","Translation"
"Two-party Dialogue",1000,1000,0,"Custom Noun","Two-party Dialogue"
"UniEval",1000,1000,0,"Custom Noun","UniEval"
"Video-and-Language",1000,1000,0,"Custom Noun","Video-and-Language"
"Vision-Language",1000,1000,0,"Custom Noun","Vision-Language"
"Vision-and-Language",1000,1000,0,"Custom Noun","Vision-and-Language"
"Vocabulary",1000,1000,0,"Custom Noun","Vocabulary"
"Weak Supervision",1000,1000,0,"Custom Noun","Weak Supervision"
"Weakly Supervised Learning",1000,1000,0,"Custom Noun","Weakly Supervised Learning"
"Word Cloud",1000,1000,0,"Custom Noun","Word Cloud"
"Word Embedding",1000,1000,0,"Custom Noun","Word Embedding"
"Zero-shot Learning",1000,1000,0,"Custom Noun","Zero-shot Learning"
"Stance Detection",1000,1000,0,"Custom Noun","Stance Detection"
"Fact Check",1000,1000,0,"Custom Noun","Fact Check"
"Content Detection",1000,1000,0,"Custom Noun","Content Detection"
"Generative Adversarial Attack",1000,1000,0,"Custom Noun","Generative Adversarial Attack"
"Slot Filling",1000,1000,0,"Custom Noun","Slot Filling"
"AI-generated Text Detection",1000,1000,0,"Custom Noun","AI-generated Text Detection"
"T5",1000,1000,0,"Custom Noun","T5"
"Instruction Tuning",1000,1000,0,"Custom Noun","Instruction Tuning"
"Style Transfer",1000,1000,0,"Custom Noun","Style Transfer"
"Long Short Term Memory",1000,1000,0,"Custom Noun","Long Short Term Memory"
"Long Short-Term Memory",1000,1000,0,"Custom Noun","Long Short-Term Memory"
"LSTM",1000,1000,0,"Custom Noun","LSTM"
"Gemini",1000,1000,0,"Custom Noun","Gemini"
"Cohere",1000,1000,0,"Custom Noun","Cohere"
"Claude",1000,1000,0,"Custom Noun","Claude"
"Vision Transformer",1000,1000,0,"Custom Noun","Vision Transformer"
"Massive Multitask Language Understanding",1000,1000,0,"Custom Noun","Massive Multitask Language Understanding"
"MMLU",1000,1000,0,"Custom Noun","MMLU"
"Massive Multi-task Language Understanding",1000,1000,0,"Custom Noun","Massive Multi-task Language Understanding"
"Mistral",1000,1000,0,"Custom Noun","Mistral"
"XLNet",1000,1000,0,"Custom Noun","XLNet"
"Text-to-SQL",1000,1000,0,"Custom Noun","Text-to-SQL"
"Text2SQL",1000,1000,0,"Custom Noun","Text2SQL"
"Visually Rich Document Understanding",1000,1000,0,"Custom Noun","Visually Rich Document Understanding"
"VRDU",1000,1000,0,"Custom Noun","VRDU"
"Key Entity Extraction",1000,1000,0,"Custom Noun","Key Entity Extraction"
"Text Spotting",1000,1000,0,"Custom Noun","Text Spotting"
"Text Detection",1000,1000,0,"Custom Noun","Text Detection"
"Blockwise Parallel Decoding",1000,1000,0,"Custom Noun","Blockwise Parallel Decoding"
"Multimodal Large Language Model",1000,1000,0,"Custom Noun","Multimodal Large Language Model"
"MLLM",1000,1000,0,"Custom Noun","MLLM"
"Claim Verification",1000,1000,0,"Custom Noun","Claim Verification"
"Logical Fallacy Understanding",1000,1000,0,"Custom Noun","Logical Fallacy Understanding"
"LFU",1000,1000,0,"Custom Noun","LFU"
"Event Coreference Resolution",1000,1000,0,"Custom Noun","Event Coreference Resolution"
"Text-to-Text",1000,1000,0,"Custom Noun","Text-to-Text"
"Text2Text",1000,1000,0,"Custom Noun","Text2Text"
"Plausibility",1000,1000,0,"Custom Noun","Plausibility"
"Automated Essay Scoring",1000,1000,0,"Custom Noun","Automated Essay Scoring"
"Text Reranking",1000,1000,0,"Custom Noun","Text Reranking"
"Debiasing",1000,1000,0,"Custom Noun","Debiasing"
"GPT-4o",1000,1000,0,"Custom Noun","GPT-4o"
"Sarcasm Detection",1000,1000,0,"Custom Noun","Sarcasm Detection"
"Fake Review Detection",1000,1000,0,"Custom Noun","Fake Review Detection"
"Fake Review Identification",1000,1000,0,"Custom Noun","Fake Review Identification"
"Cross-Lingual Alignment",1000,1000,0,"Custom Noun","Cross-Lingual Alignment"
"Complex Logical Query Answering",1000,1000,0,"Custom Noun","Complex Logical Query Answering"
"CLQA",1000,1000,0,"Custom Noun","CLQA"
"Long-form Question Answering",1000,1000,0,"Custom Noun","Long-form Question Answering"
"LFQA",1000,1000,0,"Custom Noun","LFQA"
"Groundedness",1000,1000,0,"Custom Noun","Groundedness"
"Knowledge Graph Completion",1000,1000,0,"Custom Noun","Knowledge Graph Completion"
"Counterfactual Text Generation",1000,1000,0,"Custom Noun","Counterfactual Text Generation"
"RAG",1000,1000,0,"Custom Noun","RAG"
"Retrieval-Augmented Generation",1000,1000,0,"Custom Noun","Retrieval-Augmented Generation"
"SearchGPT",1000,1000,0,"Custom Noun","SearchGPT"
"Document Layout Analysis",1000,1000,0,"Custom Noun","Document Layout Analysis"
"Byte Pair Encoding",1000,1000,0,"Custom Noun","Byte Pair Encoding"
"Dialogue Relation Extraction",1000,1000,0,"Custom Noun","Dialogue Relation Extraction"
"Bias Detection",1000,1000,0,"Custom Noun","Bias Detection"
"Spell Correction",1000,1000,0,"Custom Noun","Spell Correction"
"Adversarial Attack",1000,1000,0,"Custom Noun","Adversarial Attack"
"Anna Kournikova",1000,1000,0,"Custom Noun","Anna Kournikova"
"CryptoLocker",1000,1000,0,"Custom Noun","CryptoLocker"
"ILOVEYOU",1000,1000,0,"Custom Noun","ILOVEYOU"
"Mirai",1000,1000,0,"Custom Noun","Mirai"
"MyDoom",1000,1000,0,"Custom Noun","MyDoom"
"Netsky",1000,1000,0,"Custom Noun","Netsky"
"Petya",1000,1000,0,"Custom Noun","Petya"
"Sasser",1000,1000,0,"Custom Noun","Sasser"
"Slammer",1000,1000,0,"Custom Noun","Slammer"
"Storm Worm",1000,1000,0,"Custom Noun","Storm Worm"
"Stuxnet",1000,1000,0,"Custom Noun","Stuxnet"
"WannaCry",1000,1000,0,"Custom Noun","WannaCry"
"Bot Detection",1000,1000,0,"Custom Noun","Bot Detection"
"Botnet Detection",1000,1000,0,"Custom Noun","Botnet Detection"
"AI Security",1000,1000,0,"Custom Noun","AI Security"
"Adversarial Purification",1000,1000,0,"Custom Noun","Adversarial Purification"
"Bot",1000,1000,0,"Custom Noun","Bot"
"Botnet",1000,1000,0,"Custom Noun","Botnet"
"Privacy",1000,1000,0,"Custom Noun","Privacy"
"Security",1000,1000,0,"Custom Noun","Security"
"Vulnerabilities",1000,1000,0,"Custom Noun","Vulnerabilities"
"Vulnerability",1000,1000,0,"Custom Noun","Vulnerability"
"Zero Trust",1000,1000,0,"Custom Noun","Zero Trust"
"Model Extraction",1000,1000,0,"Custom Noun","Model Extraction"
"Differential Privacy",1000,1000,0,"Custom Noun","Differential Privacy"
"Ransomware",1000,1000,0,"Custom Noun","Ransomware"
"Phishing",1000,1000,0,"Custom Noun","Phishing"
"Password Attack",1000,1000,0,"Custom Noun","Password Attack"
"SQL Injection",1000,1000,0,"Custom Noun","SQL Injection"
"Spoofing",1000,1000,0,"Custom Noun","Spoofing"
"DDoS",1000,1000,0,"Custom Noun","DDoS"
"Distributed Denial of Service",1000,1000,0,"Custom Noun","Distributed Denial of Service"
"DoS",1000,1000,0,"Custom Noun","DoS"
"Denial of Service",1000,1000,0,"Custom Noun","Denial of Service"
"XSS",1000,1000,0,"Custom Noun","XSS"
"Cross Site Scripting",1000,1000,0,"Custom Noun","Cross Site Scripting"
"Malware",1000,1000,0,"Custom Noun","Malware"
"Email Scams",1000,1000,0,"Custom Noun","Email Scams"
"DNS Spoofing",1000,1000,0,"Custom Noun","DNS Spoofing"
"Data Exfiltration",1000,1000,0,"Custom Noun","Data Exfiltration"
"Data Breach",1000,1000,0,"Custom Noun","Data Breach"
"CryptoWall",1000,1000,0,"Custom Noun","CryptoWall"
"Credential Stuffing",1000,1000,0,"Custom Noun","Credential Stuffing"
"Computer Virus",1000,1000,0,"Custom Noun","Computer Virus"
"Compliance Violation",1000,1000,0,"Custom Noun","Compliance Violation"
"Compliance Risk",1000,1000,0,"Custom Noun","Compliance Risk"
"Brute-Force Attack",1000,1000,0,"Custom Noun","Brute-Force Attack"
"BEC",1000,1000,0,"Custom Noun","BEC"
"Business Email Compromise",1000,1000,0,"Custom Noun","Business Email Compromise"
"Bad Rabbit",1000,1000,0,"Custom Noun","Bad Rabbit"
"Adversary-in-the-Middle",1000,1000,0,"Custom Noun","Adversary-in-the-Middle"
"AiTM",1000,1000,0,"Custom Noun","AiTM"
"Account Takeover Fraud",1000,1000,0,"Custom Noun","Account Takeover Fraud"
"Identity Theft",1000,1000,0,"Custom Noun","Identity Theft"
"Cyber Security",1000,1000,0,"Custom Noun","Cyber Security"
"Hijacking Attack",1000,1000,0,"Custom Noun","Hijacking Attack"
"Membership Inference Attack",1000,1000,0,"Custom Noun","Membership Inference Attack"
"MIA",1000,1000,0,"Custom Noun","MIA"
"Application Recognition",1000,1000,0,"Custom Noun","Application Recognition"
"Data Poisoning Attack",1000,1000,0,"Custom Noun","Data Poisoning Attack"
"Retrieval Poisoning Attack",1000,1000,0,"Custom Noun","Retrieval Poisoning Attack"
"Poisoning Attack",1000,1000,0,"Custom Noun","Poisoning Attack"
"BlackSuit",1000,1000,0,"Custom Noun","BlackSuit"
"Vulnerability Detection",1000,1000,0,"Custom Noun","Vulnerability Detection"
"Watermarking",1000,1000,0,"Custom Noun","Watermarking"
"Detoxification",1000,1000,0,"Custom Noun","Detoxification"
"Copyright Safeguarding",1000,1000,0,"Custom Noun","Copyright Safeguarding"
"E-GraphSAGE",1000,1000,0,"Custom Noun","E-GraphSAGE"
"GAT",1000,1000,0,"Custom Noun","GAT"
"Graph Attention Networks",1000,1000,0,"Custom Noun","Graph Attention Networks"
"GCN",1000,1000,0,"Custom Noun","GCN"
"Graph Convolutional Network",1000,1000,0,"Custom Noun","Graph Convolutional Network"
"GraphSAGE",1000,1000,0,"Custom Noun","GraphSAGE"
"Message-Passing",1000,1000,0,"Custom Noun","Message-Passing"
"Edge Anomaly Detection",1000,1000,0,"Custom Noun","Edge Anomaly Detection"
"Edge Classification",1000,1000,0,"Custom Noun","Edge Classification"
"Edge Prediction",1000,1000,0,"Custom Noun","Edge Prediction"
"Graph Anomaly Detection",1000,1000,0,"Custom Noun","Graph Anomaly Detection"
"Graph Classification",1000,1000,0,"Custom Noun","Graph Classification"
"Node Anomaly Detection",1000,1000,0,"Custom Noun","Node Anomaly Detection"
"Node Classification",1000,1000,0,"Custom Noun","Node Classification"
"Subgraph Anomaly Detection",1000,1000,0,"Custom Noun","Subgraph Anomaly Detection"
"Attributed Graph",1000,1000,0,"Custom Noun","Attributed Graph"
"Bi-directional",1000,1000,0,"Custom Noun","Bi-directional"
"Continuous Graph",1000,1000,0,"Custom Noun","Continuous Graph"
"Dynamic Graph",1000,1000,0,"Custom Noun","Dynamic Graph"
"Edge Embedding",1000,1000,0,"Custom Noun","Edge Embedding"
"Graph",1000,1000,0,"Custom Noun","Graph"
"Graph Embedding",1000,1000,0,"Custom Noun","Graph Embedding"
"GNN",1000,1000,0,"Custom Noun","GNN"
"Graph Neural Network",1000,1000,0,"Custom Noun","Graph Neural Network"
"Heterogeneous Graph",1000,1000,0,"Custom Noun","Heterogeneous Graph"
"Homogeneous Graph",1000,1000,0,"Custom Noun","Homogeneous Graph"
"Network",1000,1000,0,"Custom Noun","Network"
"Node Embedding",1000,1000,0,"Custom Noun","Node Embedding"
"Static Graph",1000,1000,0,"Custom Noun","Static Graph"
"Topological",1000,1000,0,"Custom Noun","Topological"
"Topology",1000,1000,0,"Custom Noun","Topology"
"Uni-Directional",1000,1000,0,"Custom Noun","Uni-Directional"
"Graph Contrastive Learning",1000,1000,0,"Custom Noun","Graph Contrastive Learning"
"GCL",1000,1000,0,"Custom Noun","GCL"
"Graph Masked Autoencoder",1000,1000,0,"Custom Noun","Graph Masked Autoencoder"
"GraphMAE",1000,1000,0,"Custom Noun","GraphMAE"
"Link Prediction",1000,1000,0,"Custom Noun","Link Prediction"
"Role-Playing Language Agent",1000,1000,0,"Custom Noun","Role-Playing Language Agent"
"Face Recognition",1000,1000,0,"Custom Noun","Face Recognition"
"Object Detection",1000,1000,0,"Custom Noun","Object Detection"
"OCR",1000,1000,0,"Custom Noun","OCR"
"Optical Character Recognition",1000,1000,0,"Custom Noun","Optical Character Recognition"
"Computer Vision",1000,1000,0,"Custom Noun","Computer Vision"
"MNIST",1000,1000,0,"Custom Noun","MNIST"
"Sora",1000,1000,0,"Custom Noun","Sora"
"Vision Transformer",1000,1000,0,"Custom Noun","Vision Transformer"
"Yolo",1000,1000,0,"Custom Noun","Yolo"
"ControlNet",1000,1000,0,"Custom Noun","ControlNet"
"Diffusion Model",1000,1000,0,"Custom Noun","Diffusion Model"
"Convolutional Neural Network",1000,1000,0,"Custom Noun","Convolutional Neural Network"
"CNN",1000,1000,0,"Custom Noun","CNN"
"Image Dehazing",1000,1000,0,"Custom Noun","Image Dehazing"
"Dehazing",1000,1000,0,"Custom Noun","Dehazing"
"Moment Retrieval",1000,1000,0,"Custom Noun","Moment Retrieval"
"Hilight Detection",1000,1000,0,"Custom Noun","Hilight Detection"
"Video Summarization",1000,1000,0,"Custom Noun","Video Summarization"
"Video2Text",1000,1000,0,"Custom Noun","Video2Text"
"Video-to-Text",1000,1000,0,"Custom Noun","Video-to-Text"
"Image Fusion",1000,1000,0,"Custom Noun","Image Fusion"
"Body Estimation",1000,1000,0,"Custom Noun","Body Estimation"
"Change Detection",1000,1000,0,"Custom Noun","Change Detection"
"Few-Shot Object Detection",1000,1000,0,"Custom Noun","Few-Shot Object Detection"
"Open-Vocabulary Object Detection",1000,1000,0,"Custom Noun","Open-Vocabulary Object Detection"
"Pose Estimation",1000,1000,0,"Custom Noun","Pose Estimation"
"Causal Inference",1000,1000,0,"Custom Noun","Causal Inference"
"Image Quality Assessment",1000,1000,0,"Custom Noun","Image Quality Assessment"
"IQA",1000,1000,0,"Custom Noun","IQA"
"Multi-Object Tracking",1000,1000,0,"Custom Noun","Multi-Object Tracking"
"Multiple Object Tracking",1000,1000,0,"Custom Noun","Multiple Object Tracking"
"MOT",1000,1000,0,"Custom Noun","MOT"
"Video Understanding",1000,1000,0,"Custom Noun","Video Understanding"
"3D Print",1000,1000,0,"Custom Noun","3D Print"
"3D Printer",1000,1000,0,"Custom Noun","3D Printer"
"AWS",1000,1000,0,"Custom Noun","AWS"
"Adobe",1000,1000,0,"Custom Noun","Adobe"
"Alder Lake",1000,1000,0,"Custom Noun","Alder Lake"
"AlderLake",1000,1000,0,"Custom Noun","AlderLake"
"Alibaba",1000,1000,0,"Custom Noun","Alibaba"
"Amazon",1000,1000,0,"Custom Noun","Amazon"
"Azure",1000,1000,0,"Custom Noun","Azure"
"GCP",1000,1000,0,"Custom Noun","GCP"
"GPUSOROBAN",1000,1000,0,"Custom Noun","GPUSOROBAN"
"Baidu",1000,1000,0,"Custom Noun","Baidu"
"Connected Car",1000,1000,0,"Custom Noun","Connected Car"
"DeepMind",1000,1000,0,"Custom Noun","DeepMind"
"Docker",1000,1000,0,"Custom Noun","Docker"
"Facebook",1000,1000,0,"Custom Noun","Facebook"
"Twitter",1000,1000,0,"Custom Noun","Twitter"
"X",1000,1000,0,"Custom Noun","X"
"Instagram",1000,1000,0,"Custom Noun","Instagram"
"Bluesky",1000,1000,0,"Custom Noun","Bluesky"
"Mastodon",1000,1000,0,"Custom Noun","Mastodon"
"Web3",1000,1000,0,"Custom Noun","Web3"
"Digital Human",1000,1000,0,"Custom Noun","Digital Human"
"Falcom",1000,1000,0,"Custom Noun","Falcom"
"Google",1000,1000,0,"Custom Noun","Google"
"Apple",1000,1000,0,"Custom Noun","Apple"
"Microsoft",1000,1000,0,"Custom Noun","Microsoft"
"HuggingFace",1000,1000,0,"Custom Noun","HuggingFace"
"Hugging Face",1000,1000,0,"Custom Noun","Hugging Face"
"IBM",1000,1000,0,"Custom Noun","IBM"
"PyTorch",1000,1000,0,"Custom Noun","PyTorch"
"Tensorflow",1000,1000,0,"Custom Noun","Tensorflow"
"Open Source",1000,1000,0,"Custom Noun","Open Source"
"Open Source Software",1000,1000,0,"Custom Noun","Open Source Software"
"NVIDIA",1000,1000,0,"Custom Noun","NVIDIA"
"Security Operation Center",1000,1000,0,"Custom Noun","Security Operation Center"
"SOC",1000,1000,0,"Custom Noun","SOC"
"OpenSSH",1000,1000,0,"Custom Noun","OpenSSH"
"KDDI",1000,1000,0,"Custom Noun","KDDI"
"NTT",1000,1000,0,"Custom Noun","NTT"
"Rakuten",1000,1000,0,"Custom Noun","Rakuten"
"au",1000,1000,0,"Custom Noun","au"
"docomo",1000,1000,0,"Custom Noun","docomo"
"3Dプリンター",1000,1000,0,"Custom Noun","3Dプリンター"
"3Dプリント",1000,1000,0,"Custom Noun","3Dプリント"
"AIセキュリティ",1000,1000,0,"Custom Noun","AIセキュリティ"
"テキスト検出",1000,1000,0,"Custom Noun","テキスト検出"
"ヘイトスピーチ",1000,1000,0,"Custom Noun","ヘイトスピーチ"
"KLダイバージェンス",1000,1000,0,"Custom Noun","KLダイバージェンス"
"マルコフ過程",1000,1000,0,"Custom Noun","マルコフ過程"
"Nグラム",1000,1000,0,"Custom Noun","Nグラム"
"SQLインジェクション",1000,1000,0,"Custom Noun","SQLインジェクション"
"アウトオブドメイン",1000,1000,0,"Custom Noun","アウトオブドメイン"
"アウトオブボキャブラリ",1000,1000,0,"Custom Noun","アウトオブボキャブラリ"
"アウトオブボキャブラリー",1000,1000,0,"Custom Noun","アウトオブボキャブラリー"
"アクティブラーニング",1000,1000,0,"Custom Noun","アクティブラーニング"
"感情分析",1000,1000,0,"Custom Noun","感情分析"
"アスペクト抽出",1000,1000,0,"Custom Noun","アスペクト抽出"
"アノテーション",1000,1000,0,"Custom Noun","アノテーション"
"アラインメント",1000,1000,0,"Custom Noun","アラインメント"
"アンサンブル",1000,1000,0,"Custom Noun","アンサンブル"
"イベント抽出",1000,1000,0,"Custom Noun","イベント抽出"
"イベント検出",1000,1000,0,"Custom Noun","イベント検出"
"インテント検出",1000,1000,0,"Custom Noun","インテント検出"
"シミュレーター",1000,1000,0,"Custom Noun","シミュレーター"
"シミュレータ",1000,1000,0,"Custom Noun","シミュレータ"
"エッジ予測",1000,1000,0,"Custom Noun","エッジ予測"
"エッジ分類",1000,1000,0,"Custom Noun","エッジ分類"
"エッジ異常検知",1000,1000,0,"Custom Noun","エッジ異常検知"
"エミュレータ",1000,1000,0,"Custom Noun","エミュレータ"
"エミュレート",1000,1000,0,"Custom Noun","エミュレート"
"エンコーダ",1000,1000,0,"Custom Noun","エンコーダ"
"エージェント",1000,1000,0,"Custom Noun","エージェント"
"オフトピック検出",1000,1000,0,"Custom Noun","オフトピック検出"
"オフライン強化学習",1000,1000,0,"Custom Noun","オフライン強化学習"
"オブジェクト検出",1000,1000,0,"Custom Noun","オブジェクト検出"
"オンライン強化学習",1000,1000,0,"Custom Noun","オンライン強化学習"
"強化学習",1000,1000,0,"Custom Noun","強化学習"
